drive_id,original_filename,relative_path,source_top_folder,mime_type,extension,format,size_bytes,width,height,aspect_ratio,placement_fit,duration_ms,md5_checksum,created_time,modified_time,vertical_guess,vertical_confidence,vertical_reason,vertical_keyword,status,proposed_action,notes
1dRV3-9Vz_Lj4dTp5i1lFTTcUpsvcjLVJ,70 - Feed ingles__DAGZJITdgvg.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/FEED/EN/70 - Feed ingles__DAGZJITdgvg.mp4,organized,video/mp4,mp4,VID,1701292,1080,1080,1:1,FEED,13499,2276008ce56b6e8b7c431c8fbc887f78,2026-06-08T15:03:25.861Z,2026-05-30T20:30:31.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1NuTZTpvZmhzjBuKOvYcHCig9Pzm4mtda,80 - Feed Ingles__DAG5JwoGOq8.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/FEED/EN/80 - Feed Ingles__DAG5JwoGOq8.mp4,organized,video/mp4,mp4,VID,1684990,1080,1080,1:1,FEED,15033,3db0edcbc552201a21e644698a31136b,2026-06-08T15:03:27.311Z,2026-05-29T15:49:14.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1lIp534ePCoqFrOU8hwUaNWjIRfY6lvcZ,19 - Feed espanhol__DAGS66Eeo8w.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/FEED/ES/19 - Feed espanhol__DAGS66Eeo8w.mp4,organized,video/mp4,mp4,VID,2330436,1080,1080,1:1,FEED,10999,668dbc703d8747759dcf63339502b831,2026-06-08T15:02:56.428Z,2026-05-30T20:36:56.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1IiCM11eBEIm8xrclyl-Swy2avtWokvCU,20 - Feed espanhol__DAGS7FPUE8Y.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/FEED/ES/20 - Feed espanhol__DAGS7FPUE8Y.mp4,organized,video/mp4,mp4,VID,429802,1080,1080,1:1,FEED,10999,ce6d29b3269f0f7fc53a5334fae05d90,2026-06-08T14:44:16.408Z,2026-05-30T20:36:29.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1PZ5AbOpxINSrBVfW9BI5u91B4ZSjr5VS,21 - Feed espanhol__DAGS7GJeatc.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/FEED/ES/21 - Feed espanhol__DAGS7GJeatc.mp4,organized,video/mp4,mp4,VID,452232,1080,1080,1:1,FEED,10999,baa232f8096b72214aa2f9de25a8a535,2026-06-08T14:44:16.686Z,2026-05-30T20:36:22.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1DtNkMv5hIU41Ro1De01JIPMNNWapqdM-,62 - FEED__DAGYxOOmBHA.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/FEED/REVIEW/62 - FEED__DAGYxOOmBHA.mp4,organized,video/mp4,mp4,VID,2439899,1080,1080,1:1,FEED,14999,4a21106601539a450c8294cd9179bd7a,2026-06-08T15:03:28.660Z,2026-05-30T01:57:35.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
14RnPstLg8pI7FaplMwxVCqGQCHG8ICqn,63 - FEED__DAGYxcbH5_I.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/FEED/REVIEW/63 - FEED__DAGYxcbH5_I.mp4,organized,video/mp4,mp4,VID,799998,1080,1080,1:1,FEED,10033,dc8d9a00a5a318cfccfbe10bd78ef033,2026-06-08T14:44:17.661Z,2026-05-30T01:58:27.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1fRDkL_4xt4mDh91oh88K2xaihx3pvk6o,07 - IA - Story Alemao__DAHANC4Uq10.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/DE/07 - IA - Story Alemao__DAHANC4Uq10.mp4,organized,video/mp4,mp4,VID,7554353,1080,1920,9:16,STORY,14999,9b627eb9a90436c8098d10c4dff43d84,2026-06-08T14:52:18.121Z,2026-05-30T20:16:09.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1SmQjhMVrZ5zYfdGoy40OSrdY0rVqFJvq,09 - Story alemanha__DAGScwbKPCY.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/DE/09 - Story alemanha__DAGScwbKPCY.mp4,organized,video/mp4,mp4,VID,831085,1080,1920,9:16,STORY,14999,1e752a2d5aea5daadecc0cfa392392a0,2026-06-08T14:43:12.108Z,2026-05-30T20:35:36.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1uxar0HxKN1TEheGTaFSEgDuVVrABYM_G,10 - Story alemanha__DAGS7NHD-Yc.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/DE/10 - Story alemanha__DAGS7NHD-Yc.mp4,organized,video/mp4,mp4,VID,700102,1080,1920,9:16,STORY,14999,850f0da6261a8f2f099431157bea489a,2026-06-08T14:43:12.041Z,2026-05-30T20:35:27.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Khgv6zTSTW44UXmVWq2I6-45J-uj7yQG,11 - Story alemanha__DAGS7GgV7iw.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/DE/11 - Story alemanha__DAGS7GgV7iw.mp4,organized,video/mp4,mp4,VID,719412,1080,1920,9:16,STORY,14999,1cab274a6b569f2e00b29437f9ec5872,2026-06-08T14:43:12.099Z,2026-05-30T20:35:50.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1bAUWOLw2Bi-OPPXrlZXX8ySR9YfwLz6L,01 - IA - Story AFRICA SUL__DAHGTye3QNI.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/01 - IA - Story AFRICA SUL__DAHGTye3QNI.mp4,organized,video/mp4,mp4,VID,9106008,1080,1920,9:16,STORY,15066,0acf694bcb3a71293b3600385495e9ac,2026-06-08T14:54:09.811Z,2026-05-30T20:09:47.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1R3eqB8cuPUOv64aN5nYhBg4bQ39G3uYS,01 Trabalho - Story ingles__DAGfBKPJSC8.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/01 Trabalho - Story ingles__DAGfBKPJSC8.mp4,organized,video/mp4,mp4,VID,681724,1080,1920,9:16,STORY,8999,98207dedeec14fb5933ebee9bac99cd0,2026-06-08T14:43:14.778Z,2026-05-30T20:27:12.000Z,JOBS,medium,folder/name keyword,EMPREGO/JOB,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1BCHvsPud5lRFfAg4AhkJBm8u33bpUjeU,02 - IA - Story AFRICA SUL__DAHGT_dg6RE.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/02 - IA - Story AFRICA SUL__DAHGT_dg6RE.mp4,organized,video/mp4,mp4,VID,8699994,1080,1920,9:16,STORY,15066,9fb51d14d3ecc09293cce0a4f20c264a,2026-06-08T14:54:11.549Z,2026-05-30T20:09:21.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1ZOCjiafHlgN9dXsGX-2Rt9w_bcu2MyaB,02 - IA - Story Ingles__DAHALdMnkGo.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/02 - IA - Story Ingles__DAHALdMnkGo.mp4,organized,video/mp4,mp4,VID,6142741,1080,1920,9:16,STORY,11966,67edaa501703eaf444b301efaefdf396,2026-06-08T14:54:13.159Z,2026-05-30T20:17:37.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1J8FTifDTVF_kHu7rkcCSVGDJV-7ZKho7,02 Trabalho - Story ingles__DAGfG-tOoGM.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/02 Trabalho - Story ingles__DAGfG-tOoGM.mp4,organized,video/mp4,mp4,VID,2851644,1080,1920,9:16,STORY,8999,84b2bc74296873b31ffff9d7ea48c980,2026-06-08T14:54:14.604Z,2026-05-30T20:26:54.000Z,JOBS,medium,folder/name keyword,EMPREGO/JOB,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
14nASQydC8khxFQiHDZclK3U-iM4RNDFL,03 - IA - Story AFRICA SUL__DAHGT8TIc3E.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/03 - IA - Story AFRICA SUL__DAHGT8TIc3E.mp4,organized,video/mp4,mp4,VID,9264605,1080,1920,9:16,STORY,15066,d67d9d0a23350f99f9c880bb6b22d16c,2026-06-08T14:54:16.575Z,2026-05-30T20:08:56.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1vjGEX8X5oBTzEd1VRXA5HX-xTuF3k97z,03 - IA - Story Ingles__DAHALms-lPo.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/03 - IA - Story Ingles__DAHALms-lPo.mp4,organized,video/mp4,mp4,VID,9485335,1080,1920,9:16,STORY,15033,e63ca83bdd9bd651ca1cad2acc007a6a,2026-06-08T14:54:18.446Z,2026-05-30T20:17:11.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1cVxL9ki8LEBIkSC9L_9MDPtUWVHWSBA5,03 - Story Ingles__DAGplgyqsJ8.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/03 - Story Ingles__DAGplgyqsJ8.mp4,organized,video/mp4,mp4,VID,1388802,1080,1920,9:16,STORY,14999,5823be0856968a4feac6df8d28834e99,2026-06-08T14:54:20.448Z,2026-05-29T15:51:57.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1YdTsYkCbgzQHh9GtbRK1s9HGGS1DsaTX,03 - Story Ingles__DAGS_O11pSw.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/03 - Story Ingles__DAGS_O11pSw.mp4,organized,video/mp4,mp4,VID,1579519,1080,1920,9:16,STORY,14999,4d4fa859bf17d7edd30a30c655afca52,2026-06-08T14:54:21.977Z,2026-05-30T20:35:13.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1M9H5JHDn5Qf5xkCgAo8mRiD2yVYwWbVx,03 Trabalho - Story ingles__DAGfG2laXXo.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/03 Trabalho - Story ingles__DAGfG2laXXo.mp4,organized,video/mp4,mp4,VID,1067905,1080,1920,9:16,STORY,8999,54817dd5a167024da61c55e4c3de4725,2026-06-08T14:54:23.478Z,2026-05-30T20:26:20.000Z,JOBS,medium,folder/name keyword,EMPREGO/JOB,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1ZXJzVnSzljTjnmuGw7rxiirRurXp1JmO,04 - IA - Story GB ingles__DAHGCWYuEmY.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/04 - IA - Story GB ingles__DAHGCWYuEmY.mp4,organized,video/mp4,mp4,VID,8572161,1080,1920,9:16,STORY,15066,6f59e6fba830b7ffe1ff8a9ec7854348,2026-06-08T14:54:25.165Z,2026-05-30T20:13:08.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1hJXI_3mdsxzQxEPKckg8DBp6aBtvUOIr,04 - IA - Story Ingles__DAHALg9h6wc.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/04 - IA - Story Ingles__DAHALg9h6wc.mp4,organized,video/mp4,mp4,VID,8731028,1080,1920,9:16,STORY,11999,c852d951ddc644006ceb1debfd650fd2,2026-06-08T14:54:27.418Z,2026-05-30T20:16:34.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1yCQUXvvEv_NwGsgRGhATDskHyHi9l0ou,04 - Story Ingles__DAGS_V1OqhU.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/04 - Story Ingles__DAGS_V1OqhU.mp4,organized,video/mp4,mp4,VID,1195273,1080,1920,9:16,STORY,14999,45580c935cf57fe1d8ff064d40126ab1,2026-06-08T14:54:29.059Z,2026-06-01T01:05:32.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Yt8gemVFajKq82OOSUYC6uFfu10eQ-GG,04 Trabalho - Story ingles__DAGfGp3XLJ4.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/04 Trabalho - Story ingles__DAGfGp3XLJ4.mp4,organized,video/mp4,mp4,VID,2909999,1080,1920,9:16,STORY,8999,6be7d2137b2e7181a4bce0a2fccc86dc,2026-06-08T14:54:31.109Z,2026-05-30T20:25:55.000Z,JOBS,medium,folder/name keyword,EMPREGO/JOB,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1RnhI7TSFMbsa9VgukpFnfIcM-p9m5IUl,05 - IA - Story GB ingles__DAHGCZj48MA.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/05 - IA - Story GB ingles__DAHGCZj48MA.mp4,organized,video/mp4,mp4,VID,8486183,1080,1920,9:16,STORY,15066,ad6310a0783af77eb8c657549a9e2103,2026-06-08T14:54:32.898Z,2026-05-29T15:43:08.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1RD-86ni1UI0Kw2MUM9iRWgD2M7vh9RE9,05 - Story Ingles__DAGS_eVsaQs.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/05 - Story Ingles__DAGS_eVsaQs.mp4,organized,video/mp4,mp4,VID,1366996,1080,1920,9:16,STORY,14999,c8a2b5dd063f083ef139cf3e511e4992,2026-06-08T14:54:34.338Z,2026-05-29T16:06:35.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1QZYntdVti-RoCiunoj6ZbZbWKCWFh5cV,05 Trabalho - Story ingles__DAGfGn6dccE.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/05 Trabalho - Story ingles__DAGfGn6dccE.mp4,organized,video/mp4,mp4,VID,549701,1080,1920,9:16,STORY,8999,6df066c1feb81708766677a9243439ec,2026-06-08T14:43:14.692Z,2026-05-30T20:25:07.000Z,JOBS,medium,folder/name keyword,EMPREGO/JOB,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1wJoVBvqrXnKsMYp6UPtGQUiY-Dm4LuKk,08 - Story ingles__DAGVqE3wEs4.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/08 - Story ingles__DAGVqE3wEs4.mp4,organized,video/mp4,mp4,VID,1016360,1080,1920,9:16,STORY,13999,700c8e815d4767f29f79b86719b8c09e,2026-06-08T14:43:15.534Z,2026-05-30T02:06:15.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
14uJ1V1ZfkJ8ozygsUAeDuHHaX3enZ-Yl,09 - IA - Story Ingles__DAHAY1PIhSg.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/09 - IA - Story Ingles__DAHAY1PIhSg.mp4,organized,video/mp4,mp4,VID,7923802,1080,1920,9:16,STORY,11966,e60bb16d55fefc7f39cacfcc5f65e751,2026-06-08T14:54:36.062Z,2026-05-30T20:15:43.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1eSgm9nZHAv20CUO3YR3aeDw8_EEEztvZ,09 - Story ingles__DAGVqR__buM.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/09 - Story ingles__DAGVqR__buM.mp4,organized,video/mp4,mp4,VID,996527,1080,1920,9:16,STORY,13999,73343eea0e036b9daa239bf5a22d9ff4,2026-06-08T14:43:15.705Z,2026-05-31T18:37:00.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
16kuaY2Lg67ykkALRliZRXmLogTw2Ss6Y,10 - IA - Story Ingles__DAHBCL9grTQ.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/10 - IA - Story Ingles__DAHBCL9grTQ.mp4,organized,video/mp4,mp4,VID,7019403,1080,1920,9:16,STORY,14999,9514e8ca91b13b256c220d1a57893072,2026-06-08T14:54:38.005Z,2026-05-30T20:15:17.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Riwr2p0Uz3kbSdWVXbjZUwFxSd7tkAF6,10- Story ingles__DAGVqWg0NKo.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/10- Story ingles__DAGVqWg0NKo.mp4,organized,video/mp4,mp4,VID,956503,1080,1920,9:16,STORY,13999,f883f13e332ae2a4a0dd3ea5f2cb7ab3,2026-06-08T14:43:15.985Z,2026-06-01T01:12:49.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1w7Od9SQFlhO30EcxfwQFaCE9SYhAV6HZ,11- Story ingles__DAGVqVGhIxY.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/11- Story ingles__DAGVqVGhIxY.mp4,organized,video/mp4,mp4,VID,446654,1080,1920,9:16,STORY,13999,746303042e3c8938006df4da84c38765,2026-06-08T14:43:15.839Z,2026-06-01T01:14:40.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1VgJHFVWP-UGgM9KJDK9FfZCp4Bp4qEb7,12 - Story ingles__DAGVqcwZGXY.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/12 - Story ingles__DAGVqcwZGXY.mp4,organized,video/mp4,mp4,VID,527550,1080,1920,9:16,STORY,13999,eaf9902462f96eba8c9f570c2566bb1a,2026-06-08T14:43:16.022Z,2026-05-30T20:34:46.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1YOKF9N4KLtjrSFKLL5e0duOEqsm1OkRm,14 - Story ingles__DAGVuFiud20.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/14 - Story ingles__DAGVuFiud20.mp4,organized,video/mp4,mp4,VID,1127148,1080,1920,9:16,STORY,13999,ede3f900a8db1088d005913fc6c4b89d,2026-06-08T14:54:50.149Z,2026-05-30T20:34:19.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1DfYqXTKtJ4BOv0uWgNBz6HnGYGljgfTZ,15 - Story ingles__DAGVwkPZjZ4.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/15 - Story ingles__DAGVwkPZjZ4.mp4,organized,video/mp4,mp4,VID,1142331,1080,1920,9:16,STORY,13999,f6ca5c52604a4b0f8aa3b8936e628be5,2026-06-08T14:54:51.462Z,2026-05-30T20:34:04.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
16DjQmKhAdmouOLdlwEROLa8s4SN2DIqv,16 - Story ingles__DAGVwifbP5w.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/16 - Story ingles__DAGVwifbP5w.mp4,organized,video/mp4,mp4,VID,1128846,1080,1920,9:16,STORY,13999,572c15bd299dc1f56865736fbb25a654,2026-06-08T14:54:52.783Z,2026-05-30T20:33:49.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1QJ1eI6_Uxkz44ZeXTkNEJNQa2xNzMi4D,17 - Story ingles__DAGV0x-nvos.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/17 - Story ingles__DAGV0x-nvos.mp4,organized,video/mp4,mp4,VID,2572710,1080,1920,9:16,STORY,13999,84ae64a8a6ffb2908d842fe29d5587c8,2026-06-08T14:54:54.197Z,2026-05-30T20:33:29.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1NoBYuQPg4iuzPVgejj7p7Fa_3Vl9BYY_,18- Story ingles__DAGV0-M0eRQ.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/18- Story ingles__DAGV0-M0eRQ.mp4,organized,video/mp4,mp4,VID,2587939,1080,1920,9:16,STORY,13999,4fb2caa6dbf610892cd439848f9a5dd0,2026-06-08T14:54:56.137Z,2026-05-30T20:33:13.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1CypKuVUtHH1btpCGD4lyHtvb4lUclbzO,19 - IA - Story GB ingles__DAHGLsKWs9U.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/19 - IA - Story GB ingles__DAHGLsKWs9U.mp4,organized,video/mp4,mp4,VID,8246709,1080,1920,9:16,STORY,15066,945a808f4765ca11d4bfc96d6c3153ff,2026-06-08T14:54:57.724Z,2026-05-30T20:12:43.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1IrD-dDTv7_gRhJtQz2Q80R8nztVJT9W6,19 - Story ingles__DAGV1DwLV4M.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/19 - Story ingles__DAGV1DwLV4M.mp4,organized,video/mp4,mp4,VID,2595435,1080,1920,9:16,STORY,13999,81489823bece19c580352d6f24063b3d,2026-06-08T14:54:59.635Z,2026-05-30T20:32:53.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1gNpV-906QlPGKHoxsRYOvANS__WPJTJb,20 - IA - Story GB ingles__DAHGC-huWFY.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/20 - IA - Story GB ingles__DAHGC-huWFY.mp4,organized,video/mp4,mp4,VID,8031629,1080,1920,9:16,STORY,15066,83864117be7ce769e5235768ecd96429,2026-06-08T14:55:01.032Z,2026-05-30T20:12:17.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1L3Ff0psmonBrlvIqNmqpmbjTKIC2Q3i-,20 - Story ingles__DAGV1BSxIJg.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/20 - Story ingles__DAGV1BSxIJg.mp4,organized,video/mp4,mp4,VID,774770,1080,1920,9:16,STORY,13999,e106baaadc919cecaedaa4cc5fa505ba,2026-06-08T14:43:15.955Z,2026-06-01T01:19:20.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1v1FDK1TJuHOobqbwMyujpW6bewUq_LT1,21 - IA - Story GB ingles__DAHGLg2l8gE.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/21 - IA - Story GB ingles__DAHGLg2l8gE.mp4,organized,video/mp4,mp4,VID,7964949,1080,1920,9:16,STORY,15066,f96f9aa7debabd7d7fd2c840de3bebc6,2026-06-08T14:55:02.929Z,2026-05-30T20:11:52.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1TIAH0aF-Wy5myUZAJULkHIEMDvIosACK,21 - Story ingles__DAGV1TEVpao.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/21 - Story ingles__DAGV1TEVpao.mp4,organized,video/mp4,mp4,VID,901464,1080,1920,9:16,STORY,13999,0e9cea3af5d46f9ddcbe2d79ed29448c,2026-06-08T14:43:16.061Z,2026-06-01T01:22:47.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1O3BtmD9oaVP0yARXDK34-LnX8S21nqm6,22 - Story ingles__DAGV1ef8l8k.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/22 - Story ingles__DAGV1ef8l8k.mp4,organized,video/mp4,mp4,VID,852575,1080,1920,9:16,STORY,13999,b1de96ba405333807ea2e6852a9d8a5b,2026-06-08T14:43:16.896Z,2026-05-30T02:05:56.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1seEteft_EWxWLvOsjKzQxIxxV8RDZ4LE,26 - Story ingles__DAGWOWs_bSo.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/26 - Story ingles__DAGWOWs_bSo.mp4,organized,video/mp4,mp4,VID,1706693,1080,1920,9:16,STORY,13999,0563964d66cd3508231aa412741431d0,2026-06-08T14:55:04.612Z,2026-05-29T15:58:47.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
13xh6T23Hp26YeC9DQfPWJX3D0AFm_SHL,27 - IA - Story Ingles__DAHDv8euNWY.mp4,UPLOAD_CANVAS/organized/NICOLAS/VID/STORIES/EN/27 - IA - Story Ingles__DAHDv8euNWY.mp4,organized,video/mp4,mp4,VID,7055422,1080,1920,9:16,STORY,15066,ca62d6b86bf37d25b91c9b71899d6524,2026-06-08T14:55:06.187Z,2026-05-30T20:13:35.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
