idx,drive_id_sha256_12,old_name_expected,old_name_actual_before,new_name,parent_count,status,verified_name_after,error,auth_mode
536,459ffc5f3e8c,70- Story Espanhol__DAG2ooBojzU.mp4,70- Story Espanhol__DAG2ooBojzU.mp4,CC_US_ES_VID_LIMITE_ALTO_NV_15.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_NV_15.mp4,,oauth_user
537,947ebce0f525,70.3 - Story ingles.mp4,70.3 - Story ingles.mp4,CC_US_EN_VID_RECOMPENSAS_NV_05.mp4,1,RENAMED,CC_US_EN_VID_RECOMPENSAS_NV_05.mp4,,oauth_user
538,40a394a6b54c,71 - IA - Story (Ingles) +2 RM GP Story há 2 meses.mp4,71 - IA - Story (Ingles) +2 RM GP Story há 2 meses.mp4,CC_US_EN_VID_APROBACION_PV_70.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_70.mp4,,oauth_user
539,6e852284e263,71 - IA - Story Ingles__DAHEghJjj94.mp4,71 - IA - Story Ingles__DAHEghJjj94.mp4,CC_US_EN_VID_APROBACION_PV_71.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_71.mp4,,oauth_user
540,ee08687ba65b,71 - Story Ingles__DAG1uXrgn4U.mp4,71 - Story Ingles__DAG1uXrgn4U.mp4,CC_US_EN_VID_APROBACION_NV_69.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_69.mp4,,oauth_user
541,bcbee1006d1f,71.3 - Story ingles.mp4,71.3 - Story ingles.mp4,CC_US_EN_VID_RECOMPENSAS_NV_06.mp4,1,RENAMED,CC_US_EN_VID_RECOMPENSAS_NV_06.mp4,,oauth_user
542,f9bc52425bcc,72 - IA - Story (Ingles) +2 RM GP Story há 2 meses.mp4,72 - IA - Story (Ingles) +2 RM GP Story há 2 meses.mp4,CC_US_EN_VID_APROBACION_PV_72.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_72.mp4,,oauth_user
543,e6f05649bad4,72 - IA - Story Ingles__DAHEgv_dh1w.mp4,72 - IA - Story Ingles__DAHEgv_dh1w.mp4,CC_US_EN_VID_APROBACION_PV_73.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_73.mp4,,oauth_user
544,8abdb9e60f47,72 - Story (Ingles)__DAGeScMdRJ8.mp4,72 - Story (Ingles)__DAGeScMdRJ8.mp4,CC_US_EN_VID_APROBACION_NV_70.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_70.mp4,,oauth_user
545,f68561480b6a,72 - Story Ingles__DAG1uaAVpXY.mp4,72 - Story Ingles__DAG1uaAVpXY.mp4,CC_US_EN_VID_APROBACION_NV_71.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_71.mp4,,oauth_user
546,7651ba67cb4b,73 - IA - Story (Ingles) +2 RM GP Story há 2 meses.mp4,73 - IA - Story (Ingles) +2 RM GP Story há 2 meses.mp4,CC_US_EN_VID_APROBACION_PV_74.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_74.mp4,,oauth_user
547,d55516dbed52,73 - IA - Story Ingles__DAHEgqqQrs4.mp4,73 - IA - Story Ingles__DAHEgqqQrs4.mp4,CC_US_EN_VID_APROBACION_PV_75.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_75.mp4,,oauth_user
548,6207e723a83a,73 - Story (Ingles)__DAG1uSu9wqo.mp4,73 - Story (Ingles)__DAG1uSu9wqo.mp4,CC_US_EN_VID_APROBACION_NV_72.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_72.mp4,,oauth_user
549,b1a8d1bce517,73 - Story (Ingles)__DAGeSZ4WW20.mp4,73 - Story (Ingles)__DAGeSZ4WW20.mp4,CC_US_EN_VID_APROBACION_NV_73.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_73.mp4,,oauth_user
550,f62782f9058d,74 - IA - Story Ingles__DAHEgzkDW7w.mp4,74 - IA - Story Ingles__DAHEgzkDW7w.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_21.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_21.mp4,,oauth_user
551,fbd7082783e6,74 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,74 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,CC_US_EN_VID_APROBACION_NV_74.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_74.mp4,,oauth_user
552,a2536ec57887,74 - Story Espanhol__DAG6YwEvtKA.mp4,74 - Story Espanhol__DAG6YwEvtKA.mp4,CC_US_ES_VID_LIMITE_ALTO_PV_15.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_PV_15.mp4,,oauth_user
553,a18ddbd6d9fe,74 - Story Ingles__DAG1ubFM5rk.mp4,74 - Story Ingles__DAG1ubFM5rk.mp4,CC_US_EN_VID_APROBACION_NV_75.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_75.mp4,,oauth_user
554,b3f0a4ddba7f,74.2 - Story (Ingles) +2 RM GP Story há 1 ano.mp4,74.2 - Story (Ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_NV_76.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_76.mp4,,oauth_user
555,4de4a1e8d447,74.2 - Story (Ingles)__DAGeSSQv5BI.mp4,74.2 - Story (Ingles)__DAGeSSQv5BI.mp4,CC_US_EN_VID_APROBACION_NV_77.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_77.mp4,,oauth_user
556,220e4ad43c3e,75 - IA - Story Ingles__DAHEg3v8QGU.mp4,75 - IA - Story Ingles__DAHEg3v8QGU.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_22.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_22.mp4,,oauth_user
557,3d056bdbb052,75 - Story (Ingles)__DAG1zpsqCIY.mp4,75 - Story (Ingles)__DAG1zpsqCIY.mp4,CC_US_EN_VID_APROBACION_NV_78.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_78.mp4,,oauth_user
